lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,2023-05-02 23:10:07.622107,0.032038189470767975,0.00011583618470467627,-10.682759284973145,399.0,1.0,,,,,,,,,
0.02,2023-05-02 23:10:39.115853,,,,,,,,,,,,,,
,2023-05-02 23:10:39.763079,0.026059748604893684,9.047719504451379e-05,-11.962937355041504,449.0,1.0,,,,,,,,,
0.02,2023-05-02 23:11:10.719124,,,,,,,,,,,,,,
,2023-05-02 23:11:14.822645,0.13884450495243073,0.0006538141751661897,-13.111351013183594,499.0,1.0,,,,,,,,,
,2023-05-02 23:11:17.160304,,,,,1.0,0.24916361272335052,0.0025648795999586582,-13.026124954223633,0.10277525335550308,0.00045281980419531465,-13.172513008117676,,,
,2023-05-02 23:11:17.170903,,,,,1.0,,,,,,,0.12787701189517975,0.0012883854797109962,-9.976683616638184
0.02,2023-05-02 23:13:35.751002,,,,,,,,,,,,,,
,2023-05-02 23:13:36.379979,0.053853146731853485,0.00018789122987072915,-14.444729804992676,549.0,2.0,,,,,,,,,
0.02,2023-05-02 23:14:07.253137,,,,,,,,,,,,,,
,2023-05-02 23:14:07.915141,0.08986685425043106,0.00034595371107570827,-15.644461631774902,599.0,2.0,,,,,,,,,
0.02,2023-05-02 23:14:38.798555,,,,,,,,,,,,,,
,2023-05-02 23:14:39.424436,0.15190087258815765,0.0014252858236432076,-16.805692672729492,649.0,2.0,,,,,,,,,
0.02,2023-05-02 23:15:09.945636,,,,,,,,,,,,,,
,2023-05-02 23:15:10.604887,0.07790343463420868,0.0002624383778311312,-18.090627670288086,699.0,2.0,,,,,,,,,
0.02,2023-05-02 23:15:41.900769,,,,,,,,,,,,,,
,2023-05-02 23:15:42.536810,0.22327744960784912,0.0011409255675971508,-19.143999099731445,749.0,2.0,,,,,,,,,
,2023-05-02 23:15:45.635031,,,,,2.0,0.061443451792001724,0.00027305781259201467,-19.329687118530273,0.10930576920509338,0.0014739581383764744,-19.28182601928711,,,
,2023-05-02 23:15:45.644393,,,,,2.0,,,,,,,0.12843401730060577,0.002270537195727229,-16.227455139160156
0.02,2023-05-02 23:16:17.822407,,,,,,,,,,,,,,
,2023-05-02 23:16:18.475803,0.1739295870065689,0.0014055061619728804,-20.380048751831055,799.0,3.0,,,,,,,,,
0.02,2023-05-02 23:16:49.745311,,,,,,,,,,,,,,
,2023-05-02 23:16:50.399458,0.05463221296668053,0.00019370474910829216,-21.67413330078125,849.0,3.0,,,,,,,,,
0.02,2023-05-02 23:17:22.070435,,,,,,,,,,,,,,
,2023-05-02 23:17:22.692089,0.1765478253364563,0.0008059339015744627,-22.715219497680664,899.0,3.0,,,,,,,,,
0.02,2023-05-02 23:17:53.206665,,,,,,,,,,,,,,
,2023-05-02 23:17:53.836535,0.02173694223165512,8.506109588779509e-05,-24.021373748779297,949.0,3.0,,,,,,,,,
0.02,2023-05-02 23:18:24.473198,,,,,,,,,,,,,,
,2023-05-02 23:18:26.448451,0.24529826641082764,0.0010880997870117426,-24.937625885009766,999.0,3.0,,,,,,,,,
,2023-05-02 23:18:28.719750,,,,,3.0,0.02470330335199833,9.536492871120572e-05,-25.180898666381836,0.19042731821537018,0.0012447545304894447,-25.015174865722656,,,
,2023-05-02 23:18:28.729637,,,,,3.0,,,,,,,0.10855018347501755,0.000956669740844518,-22.21588897705078
0.02,2023-05-02 23:20:43.984459,,,,,,,,,,,,,,
,2023-05-02 23:20:44.562954,0.016006827354431152,7.174114580266178e-05,-26.295316696166992,1049.0,4.0,,,,,,,,,
0.02,2023-05-02 23:21:15.277990,,,,,,,,,,,,,,
,2023-05-02 23:21:15.946757,0.47644639015197754,0.006995071657001972,-26.951993942260742,1099.0,4.0,,,,,,,,,
0.02,2023-05-02 23:21:46.820979,,,,,,,,,,,,,,
,2023-05-02 23:21:47.455089,0.07464757561683655,0.0002544898306950927,-28.459733963012695,1149.0,4.0,,,,,,,,,
0.02,2023-05-02 23:22:17.912320,,,,,,,,,,,,,,
,2023-05-02 23:22:18.529273,0.09434913098812103,0.00031295046210289,-29.5349178314209,1199.0,4.0,,,,,,,,,
0.02,2023-05-02 23:22:49.415791,,,,,,,,,,,,,,
,2023-05-02 23:22:50.072659,0.02866901271045208,0.00010364421177655458,-30.684547424316406,1249.0,4.0,,,,,,,,,
,2023-05-02 23:22:53.195258,,,,,4.0,0.10097452253103256,0.0009281642851419747,-30.63381004333496,0.26509422063827515,0.003057612106204033,-30.46969223022461,,,
,2023-05-02 23:22:53.204833,,,,,4.0,,,,,,,0.11611920595169067,0.0011380474315956235,-27.85650634765625
0.02,2023-05-02 23:23:25.743188,,,,,,,,,,,,,,
,2023-05-02 23:23:26.370692,0.1343565583229065,0.00045083288569003344,-31.6519832611084,1299.0,5.0,,,,,,,,,
0.02,2023-05-02 23:23:57.381759,,,,,,,,,,,,,,
,2023-05-02 23:23:58.002992,0.02232324331998825,9.027335181599483e-05,-32.8264274597168,1349.0,5.0,,,,,,,,,
0.02,2023-05-02 23:24:28.877556,,,,,,,,,,,,,,
,2023-05-02 23:24:29.513549,0.025703828781843185,0.00010049464617623016,-33.87485122680664,1399.0,5.0,,,,,,,,,
0.02,2023-05-02 23:25:00.416549,,,,,,,,,,,,,,
,2023-05-02 23:25:01.047411,0.24811574816703796,0.0014615070540457964,-34.693748474121094,1449.0,5.0,,,,,,,,,
0.02,2023-05-02 23:25:31.924151,,,,,,,,,,,,,,
,2023-05-02 23:25:34.223014,0.06467566639184952,0.000221800000872463,-35.908111572265625,1499.0,5.0,,,,,,,,,
,2023-05-02 23:25:36.473636,,,,,5.0,0.16983701288700104,0.0012273325119167566,-35.82345962524414,0.02224789373576641,8.656975842313841e-05,-35.97105026245117,,,
,2023-05-02 23:25:36.485863,,,,,5.0,,,,,,,0.11971733719110489,0.0016334793763235211,-33.26036834716797
0.02,2023-05-02 23:27:52.539722,,,,,,,,,,,,,,
,2023-05-02 23:27:53.158456,0.6945844888687134,0.2430320680141449,-36.29884338378906,1549.0,6.0,,,,,,,,,
0.02,2023-05-02 23:28:23.735676,,,,,,,,,,,,,,
,2023-05-02 23:28:24.367026,0.05045080929994583,0.00017661965102888644,-37.953453063964844,1599.0,6.0,,,,,,,,,
0.02,2023-05-02 23:28:55.216707,,,,,,,,,,,,,,
,2023-05-02 23:28:55.821430,0.21989752352237701,0.001347000477835536,-38.784400939941406,1649.0,6.0,,,,,,,,,
0.02,2023-05-02 23:29:26.990929,,,,,,,,,,,,,,
,2023-05-02 23:29:27.614584,0.12389064580202103,0.0005699409521184862,-39.87084197998047,1699.0,6.0,,,,,,,,,
0.02,2023-05-02 23:29:58.295498,,,,,,,,,,,,,,
,2023-05-02 23:29:58.910230,0.010974809527397156,4.944203465129249e-05,-40.964317321777344,1749.0,6.0,,,,,,,,,
,2023-05-02 23:30:01.580016,,,,,6.0,0.043628692626953125,0.00015674918540753424,-40.95117950439453,0.14261525869369507,0.000647589797154069,-40.85219192504883,,,
,2023-05-02 23:30:01.590384,,,,,6.0,,,,,,,0.11887627094984055,0.004734617192298174,-38.37385940551758
0.02,2023-05-02 23:30:33.882790,,,,,,,,,,,,,,
,2023-05-02 23:30:34.512629,0.011100604198873043,5.131657962920144e-05,-41.93499755859375,1799.0,7.0,,,,,,,,,
0.02,2023-05-02 23:31:05.341488,,,,,,,,,,,,,,
,2023-05-02 23:31:05.986739,0.027333158999681473,0.00010273690713802353,-42.87990188598633,1849.0,7.0,,,,,,,,,
0.02,2023-05-02 23:31:37.482794,,,,,,,,,,,,,,
,2023-05-02 23:31:38.120272,0.0965585932135582,0.0003311766777187586,-43.76224136352539,1899.0,7.0,,,,,,,,,
0.02,2023-05-02 23:32:08.732339,,,,,,,,,,,,,,
,2023-05-02 23:32:09.359330,0.10939645022153854,0.00043929851381108165,-44.69150161743164,1949.0,7.0,,,,,,,,,
0.02,2023-05-02 23:32:40.715330,,,,,,,,,,,,,,
,2023-05-02 23:32:43.104729,0.08580294996500015,0.000285363377770409,-45.647830963134766,1999.0,7.0,,,,,,,,,
,2023-05-02 23:32:45.437016,,,,,7.0,0.09244758635759354,0.0006619306514039636,-45.65974807739258,0.03040877729654312,0.0001134868580265902,-45.72178268432617,,,
,2023-05-02 23:32:45.450016,,,,,7.0,,,,,,,0.1146712377667427,0.003428542288020253,-43.24545669555664
0.02,2023-05-02 23:35:00.981108,,,,,,,,,,,,,,
,2023-05-02 23:35:01.611535,0.11750048398971558,0.0004018588806502521,-46.53958511352539,2049.0,8.0,,,,,,,,,
0.02,2023-05-02 23:35:32.150287,,,,,,,,,,,,,,
,2023-05-02 23:35:32.780917,0.3053763508796692,0.0018856736132875085,-47.26597213745117,2099.0,8.0,,,,,,,,,
0.02,2023-05-02 23:36:03.243804,,,,,,,,,,,,,,
,2023-05-02 23:36:03.877496,0.04430340602993965,0.0001509764406364411,-48.43223571777344,2149.0,8.0,,,,,,,,,
0.02,2023-05-02 23:36:34.219759,,,,,,,,,,,,,,
,2023-05-02 23:36:34.841386,0.09424867480993271,0.000359511497663334,-49.278465270996094,2199.0,8.0,,,,,,,,,
0.02,2023-05-02 23:37:05.292081,,,,,,,,,,,,,,
,2023-05-02 23:37:05.911671,0.01583380252122879,6.657901394646615e-05,-50.244163513183594,2249.0,8.0,,,,,,,,,
,2023-05-02 23:37:08.673061,,,,,8.0,0.12570807337760925,0.0004930776776745915,-50.15194320678711,0.16620922088623047,0.0006751670152880251,-50.1114387512207,,,
,2023-05-02 23:37:08.681304,,,,,8.0,,,,,,,0.12521642446517944,0.0025760913267731667,-47.90856170654297
0.02,2023-05-02 23:37:39.701353,,,,,,,,,,,,,,
,2023-05-02 23:37:40.322256,0.22841985523700714,0.0009885886684060097,-50.9100341796875,2299.0,9.0,,,,,,,,,
0.02,2023-05-02 23:38:10.835475,,,,,,,,,,,,,,
,2023-05-02 23:38:11.449153,0.03866834193468094,0.00013453332940116525,-51.96952819824219,2349.0,9.0,,,,,,,,,
0.02,2023-05-02 23:38:42.011836,,,,,,,,,,,,,,
,2023-05-02 23:38:42.640294,0.12999480962753296,0.000507020391523838,-52.73929977416992,2399.0,9.0,,,,,,,,,
0.02,2023-05-02 23:39:13.510487,,,,,,,,,,,,,,
,2023-05-02 23:39:14.131348,0.05873829498887062,0.0002025368739850819,-53.66310119628906,2449.0,9.0,,,,,,,,,
0.02,2023-05-02 23:39:44.743568,,,,,,,,,,,,,,
,2023-05-02 23:39:47.152900,0.06305383145809174,0.00020958544337190688,-54.50287628173828,2499.0,9.0,,,,,,,,,
,2023-05-02 23:39:49.512295,,,,,9.0,0.1754741668701172,0.006903208792209625,-54.407257080078125,0.04629103094339371,0.00016487424727529287,-54.536441802978516,,,
,2023-05-02 23:39:49.525231,,,,,9.0,,,,,,,0.11817832291126251,0.00281422957777977,-52.34209442138672
0.02,2023-05-02 23:42:05.312389,,,,,,,,,,,,,,
,2023-05-02 23:42:05.943870,0.06701348721981049,0.00022930544218979776,-55.334625244140625,2549.0,10.0,,,,,,,,,
0.02,2023-05-02 23:42:36.381643,,,,,,,,,,,,,,
,2023-05-02 23:42:36.972326,0.020208442583680153,8.181764860637486e-05,-56.20884323120117,2599.0,10.0,,,,,,,,,
0.02,2023-05-02 23:43:07.379728,,,,,,,,,,,,,,
,2023-05-02 23:43:07.994000,0.13382118940353394,0.0006035235128365457,-56.9144401550293,2649.0,10.0,,,,,,,,,
0.02,2023-05-02 23:43:38.499577,,,,,,,,,,,,,,
,2023-05-02 23:43:39.123524,0.03802863880991936,0.0001480861974414438,-57.821292877197266,2699.0,10.0,,,,,,,,,
0.02,2023-05-02 23:44:09.666845,,,,,,,,,,,,,,
,2023-05-02 23:44:10.287203,0.07330791652202606,0.00025090144481509924,-58.58904266357422,2749.0,10.0,,,,,,,,,
,2023-05-02 23:44:12.975934,,,,,10.0,0.08339615911245346,0.0002998874697368592,-58.59492874145508,0.07252706587314606,0.0003418307169340551,-58.60579299926758,,,
,2023-05-02 23:44:12.984334,,,,,10.0,,,,,,,0.11082277446985245,0.002925020409747958,-56.5240478515625
0.02,2023-05-02 23:44:45.049035,,,,,,,,,,,,,,
,2023-05-02 23:44:45.669195,0.036087516695261,0.00012963451445102692,-59.42131042480469,2799.0,11.0,,,,,,,,,
0.02,2023-05-02 23:45:16.911786,,,,,,,,,,,,,,
,2023-05-02 23:45:17.522933,0.1914016306400299,0.0009556188015267253,-60.05315399169922,2849.0,11.0,,,,,,,,,
0.02,2023-05-02 23:45:48.803027,,,,,,,,,,,,,,
,2023-05-02 23:45:49.460212,0.14621765911579132,0.0006581946508958936,-60.877685546875,2899.0,11.0,,,,,,,,,
0.02,2023-05-02 23:46:20.254760,,,,,,,,,,,,,,
,2023-05-02 23:46:20.910627,0.09422165155410767,0.0003565253282431513,-61.701290130615234,2949.0,11.0,,,,,,,,,
0.02,2023-05-02 23:46:51.984528,,,,,,,,,,,,,,
,2023-05-02 23:46:54.437606,0.02936953492462635,0.00011413426545914263,-62.53009796142578,2999.0,11.0,,,,,,,,,
,2023-05-02 23:46:57.002814,,,,,11.0,0.06025000661611557,0.00020897429203614593,-62.51441192626953,0.10914511978626251,0.0006641272339038551,-62.46552276611328,,,
,2023-05-02 23:46:57.013914,,,,,11.0,,,,,,,0.1283712238073349,0.0031214288901537657,-60.506439208984375
0.02,2023-05-02 23:49:12.762836,,,,,,,,,,,,,,
,2023-05-02 23:49:13.387155,0.04249807074666023,0.00015600249753333628,-63.27333450317383,3049.0,12.0,,,,,,,,,
0.02,2023-05-02 23:49:44.406448,,,,,,,,,,,,,,
,2023-05-02 23:49:45.026616,0.08558622002601624,0.0003306681464891881,-63.97911834716797,3099.0,12.0,,,,,,,,,
0.02,2023-05-02 23:50:16.348332,,,,,,,,,,,,,,
,2023-05-02 23:50:16.967020,0.027963047847151756,0.00011028048174921423,-64.77816009521484,3149.0,12.0,,,,,,,,,
0.02,2023-05-02 23:50:47.861129,,,,,,,,,,,,,,
,2023-05-02 23:50:48.507749,0.07124009728431702,0.00024046003818511963,-65.46894073486328,3199.0,12.0,,,,,,,,,
0.02,2023-05-02 23:51:19.815665,,,,,,,,,,,,,,
,2023-05-02 23:51:20.464414,0.20568600296974182,0.001893889857456088,-66.06127166748047,3249.0,12.0,,,,,,,,,
,2023-05-02 23:51:23.406459,,,,,12.0,0.20920491218566895,0.0011042495025321841,-66.07221984863281,0.0377105176448822,0.0001593830675119534,-66.24371337890625,,,
,2023-05-02 23:51:23.417965,,,,,12.0,,,,,,,0.11720176041126251,0.00204851059243083,-64.31761932373047
0.02,2023-05-02 23:51:55.105454,,,,,,,,,,,,,,
,2023-05-02 23:51:55.742423,0.0699145644903183,0.00023058334772940725,-66.9166030883789,3299.0,13.0,,,,,,,,,
0.02,2023-05-02 23:52:26.961133,,,,,,,,,,,,,,
,2023-05-02 23:52:27.579569,0.02949633076786995,0.00010520481009734794,-67.66942596435547,3349.0,13.0,,,,,,,,,
0.02,2023-05-02 23:52:58.240800,,,,,,,,,,,,,,
,2023-05-02 23:52:58.897442,0.1932981312274933,0.0009228342678397894,-68.21094512939453,3399.0,13.0,,,,,,,,,
0.02,2023-05-02 23:53:30.137643,,,,,,,,,,,,,,
,2023-05-02 23:53:30.779568,0.14173418283462524,0.0005918345414102077,-68.96083068847656,3449.0,13.0,,,,,,,,,
0.02,2023-05-02 23:54:02.091291,,,,,,,,,,,,,,
,2023-05-02 23:54:07.175289,0.026793692260980606,9.659880743129179e-05,-69.76713562011719,3499.0,13.0,,,,,,,,,
,2023-05-02 23:54:09.668911,,,,,13.0,0.2050400823354721,0.0011553062358871102,-69.6026382446289,0.1822715848684311,0.0011274974094703794,-69.62541198730469,,,
,2023-05-02 23:54:09.694909,,,,,13.0,,,,,,,0.12008176743984222,0.0032590769696980715,-67.92181396484375
0.02,2023-05-02 23:56:26.398994,,,,,,,,,,,,,,
,2023-05-02 23:56:27.043493,0.014163827523589134,6.030808435752988e-05,-70.4642562866211,3549.0,14.0,,,,,,,,,
0.02,2023-05-02 23:56:57.774708,,,,,,,,,,,,,,
,2023-05-02 23:56:58.398656,0.12135793268680573,0.0004999588127247989,-71.03474426269531,3599.0,14.0,,,,,,,,,
0.02,2023-05-02 23:57:29.457002,,,,,,,,,,,,,,
,2023-05-02 23:57:30.061787,0.06694349646568298,0.00023275299463421106,-71.76011657714844,3649.0,14.0,,,,,,,,,
0.02,2023-05-02 23:58:01.217876,,,,,,,,,,,,,,
,2023-05-02 23:58:01.870411,0.1473606824874878,0.0006057221326045692,-72.3439712524414,3699.0,14.0,,,,,,,,,
0.02,2023-05-02 23:58:32.836718,,,,,,,,,,,,,,
,2023-05-02 23:58:33.456343,0.05945904552936554,0.00019848172087222338,-73.08955383300781,3749.0,14.0,,,,,,,,,
,2023-05-02 23:58:36.380261,,,,,14.0,0.10944758355617523,0.0006300352397374809,-73.05265045166016,0.20268669724464417,0.0021796333603560925,-72.95941162109375,,,
,2023-05-02 23:58:36.388775,,,,,14.0,,,,,,,0.11497626453638077,0.002898898907005787,-71.36695098876953
0.02,2023-05-02 23:59:08.331611,,,,,,,,,,,,,,
,2023-05-02 23:59:08.992421,0.2522675693035126,0.00156738655641675,-73.54786682128906,3799.0,15.0,,,,,,,,,
0.02,2023-05-02 23:59:40.251092,,,,,,,,,,,,,,
,2023-05-02 23:59:40.902845,0.05507033318281174,0.0001965061528608203,-74.38971710205078,3849.0,15.0,,,,,,,,,
0.02,2023-05-03 00:00:11.802602,,,,,,,,,,,,,,
,2023-05-03 00:00:12.426761,0.2315492033958435,0.00109861942473799,-74.85147857666016,3899.0,15.0,,,,,,,,,
0.02,2023-05-03 00:00:42.866150,,,,,,,,,,,,,,
,2023-05-03 00:00:43.455882,0.09019511938095093,0.00031137437326833606,-75.62472534179688,3949.0,15.0,,,,,,,,,
0.02,2023-05-03 00:01:13.949797,,,,,,,,,,,,,,
,2023-05-03 00:01:16.415628,0.20376265048980713,0.0018821113044396043,-76.13676452636719,3999.0,15.0,,,,,,,,,
,2023-05-03 00:01:18.660781,,,,,15.0,0.08379340916872025,0.00038126917206682265,-76.26917266845703,0.13526087999343872,0.002741744741797447,-76.21770477294922,,,
,2023-05-03 00:01:18.673073,,,,,15.0,,,,,,,0.12263645231723785,0.0038166625890880823,-74.65695190429688
0.02,2023-05-03 00:03:34.484895,,,,,,,,,,,,,,
,2023-05-03 00:03:35.136206,0.022694334387779236,8.421536767855287e-05,-76.93719482421875,4049.0,16.0,,,,,,,,,
0.02,2023-05-03 00:04:06.292296,,,,,,,,,,,,,,
,2023-05-03 00:04:06.939830,0.05010008439421654,0.00017397092597093433,-77.52301788330078,4099.0,16.0,,,,,,,,,
0.02,2023-05-03 00:04:38.251224,,,,,,,,,,,,,,
,2023-05-03 00:04:38.891926,0.34525132179260254,0.0050445664674043655,-77.83497619628906,4149.0,16.0,,,,,,,,,
0.02,2023-05-03 00:05:09.997938,,,,,,,,,,,,,,
,2023-05-03 00:05:10.631410,0.05181409791111946,0.00017752277199178934,-78.7294921875,4199.0,16.0,,,,,,,,,
0.02,2023-05-03 00:05:41.105842,,,,,,,,,,,,,,
,2023-05-03 00:05:41.725710,0.23036953806877136,0.002578678773716092,-79.14599609375,4249.0,16.0,,,,,,,,,
,2023-05-03 00:05:44.321867,,,,,16.0,0.21783247590065002,0.0012185252271592617,-79.17037200927734,0.157958984375,0.0008535084780305624,-79.2302474975586,,,
,2023-05-03 00:05:44.330525,,,,,16.0,,,,,,,0.11589459329843521,0.0022516483440995216,-77.74601745605469
0.02,2023-05-03 00:06:15.666398,,,,,,,,,,,,,,
,2023-05-03 00:06:16.304012,0.05068757385015488,0.00017721425683703274,-79.91482543945312,4299.0,17.0,,,,,,,,,
0.02,2023-05-03 00:06:46.899663,,,,,,,,,,,,,,
,2023-05-03 00:06:47.561460,0.14986717700958252,0.0006221627700142562,-80.39892578125,4349.0,17.0,,,,,,,,,
0.02,2023-05-03 00:07:18.625446,,,,,,,,,,,,,,
,2023-05-03 00:07:19.245115,0.027736613526940346,0.0001011599597404711,-81.0985336303711,4399.0,17.0,,,,,,,,,
0.02,2023-05-03 00:07:50.638629,,,,,,,,,,,,,,
,2023-05-03 00:07:51.265090,0.11450103670358658,0.0004449613334145397,-81.58345794677734,4449.0,17.0,,,,,,,,,
0.02,2023-05-03 00:08:21.662796,,,,,,,,,,,,,,
,2023-05-03 00:08:23.947174,0.006813455373048782,3.500260572764091e-05,-82.25715637207031,4499.0,17.0,,,,,,,,,
,2023-05-03 00:08:26.158973,,,,,17.0,0.1270115077495575,0.000549279386177659,-82.14822387695312,0.019254975020885468,7.855157309677452e-05,-82.2559814453125,,,
,2023-05-03 00:08:26.174558,,,,,17.0,,,,,,,0.11111827939748764,0.0013066194951534271,-80.7193374633789
0.02,2023-05-03 00:10:42.705847,,,,,,,,,,,,,,
,2023-05-03 00:10:43.318649,0.012662315741181374,5.9222984418738633e-05,-82.81169891357422,4549.0,18.0,,,,,,,,,
0.02,2023-05-03 00:11:13.706629,,,,,,,,,,,,,,
,2023-05-03 00:11:14.321336,0.0874483585357666,0.0003368474717717618,-83.29170989990234,4599.0,18.0,,,,,,,,,
0.02,2023-05-03 00:11:44.781094,,,,,,,,,,,,,,
,2023-05-03 00:11:45.416991,0.03792127966880798,0.0001407125819241628,-83.89053344726562,4649.0,18.0,,,,,,,,,
0.02,2023-05-03 00:12:16.451712,,,,,,,,,,,,,,
,2023-05-03 00:12:17.108307,0.1468970775604248,0.0007293584640137851,-84.32538604736328,4699.0,18.0,,,,,,,,,
0.02,2023-05-03 00:12:48.185353,,,,,,,,,,,,,,
,2023-05-03 00:12:48.815515,0.022282078862190247,9.096683788811788e-05,-84.9884262084961,4749.0,18.0,,,,,,,,,
,2023-05-03 00:12:51.480911,,,,,18.0,0.11096850037574768,0.0004422045894898474,-84.91044616699219,0.16949284076690674,0.003907480742782354,-84.85192108154297,,,
,2023-05-03 00:12:51.490725,,,,,18.0,,,,,,,0.12051349878311157,0.0018135419813916087,-83.52495574951172
0.02,2023-05-03 00:13:22.461193,,,,,,,,,,,,,,
,2023-05-03 00:13:23.071495,0.2667377293109894,0.0032866604160517454,-85.27704620361328,4799.0,19.0,,,,,,,,,
0.02,2023-05-03 00:13:53.623621,,,,,,,,,,,,,,
,2023-05-03 00:13:54.261855,0.07672134786844254,0.0002521888236515224,-85.99484252929688,4849.0,19.0,,,,,,,,,
0.02,2023-05-03 00:14:25.024516,,,,,,,,,,,,,,
,2023-05-03 00:14:25.654848,0.29395806789398193,0.003651632694527507,-86.3001480102539,4899.0,19.0,,,,,,,,,
0.02,2023-05-03 00:14:56.098901,,,,,,,,,,,,,,
,2023-05-03 00:14:56.710285,0.0440191924571991,0.00015575381985399872,-87.06739044189453,4949.0,19.0,,,,,,,,,
0.02,2023-05-03 00:15:27.046056,,,,,,,,,,,,,,
,2023-05-03 00:15:29.312952,0.03997650742530823,0.00014132482465356588,-87.58361053466797,4999.0,19.0,,,,,,,,,
,2023-05-03 00:15:31.493822,,,,,19.0,0.23459374904632568,0.001596515066921711,-87.3991928100586,0.2499396651983261,0.0022690563928335905,-87.38384246826172,,,
,2023-05-03 00:15:31.505645,,,,,19.0,,,,,,,0.12927238643169403,0.0034147961996495724,-86.20135498046875
0.02,2023-05-03 00:17:46.745954,,,,,,,,,,,,,,
,2023-05-03 00:17:47.395073,0.07998227328062057,0.00034372485242784023,-88.05068969726562,5049.0,20.0,,,,,,,,,
0.02,2023-05-03 00:18:18.205518,,,,,,,,,,,,,,
,2023-05-03 00:18:18.824555,0.021024107933044434,8.662963227834553e-05,-88.61166381835938,5099.0,20.0,,,,,,,,,
0.02,2023-05-03 00:18:50.024347,,,,,,,,,,,,,,
,2023-05-03 00:18:50.644514,0.014583524316549301,6.380262493621558e-05,-89.11509704589844,5149.0,20.0,,,,,,,,,
0.02,2023-05-03 00:19:21.102823,,,,,,,,,,,,,,
,2023-05-03 00:19:21.734493,0.017149843275547028,6.773672794224694e-05,-89.6045913696289,5199.0,20.0,,,,,,,,,
0.02,2023-05-03 00:19:52.205310,,,,,,,,,,,,,,
,2023-05-03 00:19:52.821425,0.08605580031871796,0.0003184013767167926,-90.02283477783203,5249.0,20.0,,,,,,,,,
,2023-05-03 00:19:55.469914,,,,,20.0,0.09731660783290863,0.0003532441915012896,-90.02127075195312,0.1635316014289856,0.000750583247281611,-89.95504760742188,,,
,2023-05-03 00:19:55.480197,,,,,20.0,,,,,,,0.12362680584192276,0.0016837742878124118,-88.75499725341797
0.02,2023-05-03 00:20:26.656639,,,,,,,,,,,,,,
,2023-05-03 00:20:27.293956,0.027142394334077835,0.00010302040027454495,-90.5640640258789,5299.0,21.0,,,,,,,,,
0.02,2023-05-03 00:20:57.991973,,,,,,,,,,,,,,
,2023-05-03 00:20:58.627008,0.19618470966815948,0.0010897137690335512,-90.87255096435547,5349.0,21.0,,,,,,,,,
0.02,2023-05-03 00:21:29.080711,,,,,,,,,,,,,,
,2023-05-03 00:21:29.703538,0.13174031674861908,0.0005605657934211195,-91.40975952148438,5399.0,21.0,,,,,,,,,
0.02,2023-05-03 00:22:00.060269,,,,,,,,,,,,,,
,2023-05-03 00:22:00.677190,0.09714553505182266,0.0003242331149522215,-91.91240692138672,5449.0,21.0,,,,,,,,,
0.02,2023-05-03 00:22:31.156308,,,,,,,,,,,,,,
,2023-05-03 00:22:33.517209,0.11336600035429001,0.0006856505642645061,-92.35958862304688,5499.0,21.0,,,,,,,,,
,2023-05-03 00:22:35.734231,,,,,21.0,0.122124083340168,0.0006594153819605708,-92.36004638671875,0.12245531380176544,0.0005721808993257582,-92.35970306396484,,,
